YEAR,MARKS_SCORED,CATEGORY,GENDER,PWD_STATUS,EXPECTED_GENERAL_RANK_MIN,EXPECTED_GENERAL_RANK_MAX,EXPECTED_CATEGORY_RANK_MIN,EXPECTED_CATEGORY_RANK_MAX
2023,50,OBC-NCL,F,Yes,267535,267835,3131,3226
2023,50,SC,M,No,267535,267835,29692,29792
2023,50,SC,M,Yes,267535,267835,1437,1537
2023,50,SC,F,No,267535,267835,28207,28302
2023,50,SC,F,Yes,267535,267835,1365,1460
2023,50,ST,M,No,267535,267835,17795,17895
2023,50,ST,M,Yes,267535,267835,842,942
2023,50,ST,F,No,267535,267835,16905,17000
2023,50,ST,F,Yes,267535,267835,799,894
2023,51,GENERAL,M,No,260014,260314,260114,260214
2023,51,GENERAL,M,Yes,260014,260314,12958,13058
2023,51,GENERAL,F,No,260014,260314,247108,247203
2023,51,GENERAL,F,Yes,260014,260314,12310,12405
2023,51,EWS,M,No,260014,260314,74282,74382
2023,51,EWS,M,Yes,260014,260314,3666,3766
2023,51,EWS,F,No,260014,260314,70567,70662
2023,51,EWS,F,Yes,260014,260314,3482,3577
2023,51,OBC-NCL,M,No,260014,260314,64991,65091
2023,51,OBC-NCL,M,Yes,260014,260314,3202,3302
2023,51,OBC-NCL,F,No,260014,260314,61741,61836
2023,51,OBC-NCL,F,Yes,260014,260314,3041,3136
2023,51,SC,M,No,260014,260314,28857,28957
2023,51,SC,M,Yes,260014,260314,1395,1495
2023,51,SC,F,No,260014,260314,27414,27509
2023,51,SC,F,Yes,260014,260314,1325,1420
2023,51,ST,M,No,260014,260314,17294,17394
2023,51,ST,M,Yes,260014,260314,817,917
2023,51,ST,F,No,260014,260314,16429,16524
2023,51,ST,F,Yes,260014,260314,776,871
2023,52,GENERAL,M,No,252704,253004,252804,252904
2023,52,GENERAL,M,Yes,252704,253004,12592,12692
2023,52,GENERAL,F,No,252704,253004,240163,240258
2023,52,GENERAL,F,Yes,252704,253004,11962,12057
2023,52,EWS,M,No,252704,253004,72194,72294
2023,52,EWS,M,Yes,252704,253004,3562,3662
2023,52,EWS,F,No,252704,253004,68584,68679
2023,52,EWS,F,Yes,252704,253004,3383,3478
2023,52,OBC-NCL,M,No,252704,253004,63163,63263
2023,52,OBC-NCL,M,Yes,252704,253004,3110,3210
2023,52,OBC-NCL,F,No,252704,253004,60004,60099
2023,52,OBC-NCL,F,Yes,252704,253004,2954,3049
2023,52,SC,M,No,252704,253004,28044,28144
2023,52,SC,M,Yes,252704,253004,1354,1454
2023,52,SC,F,No,252704,253004,26641,26736
2023,52,SC,F,Yes,252704,253004,1286,1381
2023,52,ST,M,No,252704,253004,16806,16906
2023,52,ST,M,Yes,252704,253004,792,892
2023,52,ST,F,No,252704,253004,15965,16060
2023,52,ST,F,Yes,252704,253004,752,847
2023,53,GENERAL,M,No,245599,245899,245699,245799
2023,53,GENERAL,M,Yes,245599,245899,12237,12337
2023,53,GENERAL,F,No,245599,245899,233414,233509
2023,53,GENERAL,F,Yes,245599,245899,11625,11720
2023,53,EWS,M,No,245599,245899,70164,70264
2023,53,EWS,M,Yes,245599,245899,3460,3560
2023,53,EWS,F,No,245599,245899,66655,66750
2023,53,EWS,F,Yes,245599,245899,3287,3382
2023,53,OBC-NCL,M,No,245599,245899,61387,61487
2023,53,OBC-NCL,M,Yes,245599,245899,3021,3121
2023,53,OBC-NCL,F,No,245599,245899,58317,58412
2023,53,OBC-NCL,F,Yes,245599,245899,2869,2964
2023,53,SC,M,No,245599,245899,27255,27355
2023,53,SC,M,Yes,245599,245899,1315,1415
2023,53,SC,F,No,245599,245899,25892,25987
2023,53,SC,F,Yes,245599,245899,1249,1344
2023,53,ST,M,No,245599,245899,16333,16433
2023,53,ST,M,Yes,245599,245899,769,869
2023,53,ST,F,No,245599,245899,15516,15611
2023,53,ST,F,Yes,245599,245899,730,825
2023,54,GENERAL,M,No,238694,238994,238794,238894
2023,54,GENERAL,M,Yes,238694,238994,11892,11992
2023,54,GENERAL,F,No,238694,238994,226854,226949
2023,54,GENERAL,F,Yes,238694,238994,11297,11392
2023,54,EWS,M,No,238694,238994,68191,68291
2023,54,EWS,M,Yes,238694,238994,3362,3462
2023,54,EWS,F,No,238694,238994,64781,64876
2023,54,EWS,F,Yes,238694,238994,3193,3288
2023,54,OBC-NCL,M,No,238694,238994,59661,59761
2023,54,OBC-NCL,M,Yes,238694,238994,2935,3035
2023,54,OBC-NCL,F,No,238694,238994,56677,56772
2023,54,OBC-NCL,F,Yes,238694,238994,2788,2883
2023,54,SC,M,No,238694,238994,26488,26588
2023,54,SC,M,Yes,238694,238994,1276,1376
2023,54,SC,F,No,238694,238994,25163,25258
2023,54,SC,F,Yes,238694,238994,1212,1307
2023,54,ST,M,No,238694,238994,15872,15972
2023,54,ST,M,Yes,238694,238994,746,846
2023,54,ST,F,No,238694,238994,15078,15173
2023,54,ST,F,Yes,238694,238994,708,803
2023,55,GENERAL,M,No,231983,232283,232083,232183
2023,55,GENERAL,M,Yes,231983,232283,11556,11656
2023,55,GENERAL,F,No,231983,232283,220478,220573
2023,55,GENERAL,F,Yes,231983,232283,10978,11073
2023,55,EWS,M,No,231983,232283,66273,66373
2023,55,EWS,M,Yes,231983,232283,3266,3366
2023,55,EWS,F,No,231983,232283,62959,63054
2023,55,EWS,F,Yes,231983,232283,3102,3197
2023,55,OBC-NCL,M,No,231983,232283,57983,58083
2023,55,OBC-NCL,M,Yes,231983,232283,2851,2951
2023,55,OBC-NCL,F,No,231983,232283,55083,55178
2023,55,OBC-NCL,F,Yes,231983,232283,2708,2803
2023,55,SC,M,No,231983,232283,25742,25842
2023,55,SC,M,Yes,231983,232283,1239,1339
2023,55,SC,F,No,231983,232283,24454,24549
2023,55,SC,F,Yes,231983,232283,1177,1272
2023,55,ST,M,No,231983,232283,15425,15525
2023,55,ST,M,Yes,231983,232283,723,823
2023,55,ST,F,No,231983,232283,14653,14748
2023,55,ST,F,Yes,231983,232283,686,781
2023,56,GENERAL,M,No,225461,225761,225561,225661
2023,56,GENERAL,M,Yes,225461,225761,11230,11330
2023,56,GENERAL,F,No,225461,225761,214282,214377
2023,56,GENERAL,F,Yes,225461,225761,10668,10763
2023,56,EWS,M,No,225461,225761,64410,64510
2023,56,EWS,M,Yes,225461,225761,3173,3273
2023,56,EWS,F,No,225461,225761,61189,61284
2023,56,EWS,F,Yes,225461,225761,3014,3109
2023,56,OBC-NCL,M,No,225461,225761,56352,56452
2023,56,OBC-NCL,M,Yes,225461,225761,2770,2870
2023,56,OBC-NCL,F,No,225461,225761,53534,53629
2023,56,OBC-NCL,F,Yes,225461,225761,2631,2726
2023,56,SC,M,No,225461,225761,25017,25117
2023,56,SC,M,Yes,225461,225761,1203,1303
2023,56,SC,F,No,225461,225761,23766,23861
2023,56,SC,F,Yes,225461,225761,1142,1237
2023,56,ST,M,No,225461,225761,14990,15090
2023,56,ST,M,Yes,225461,225761,702,802
2023,56,ST,F,No,225461,225761,14240,14335
2023,56,ST,F,Yes,225461,225761,666,761
2023,57,GENERAL,M,No,219122,219422,219222,219322
2023,57,GENERAL,M,Yes,219122,219422,10913,11013
2023,57,GENERAL,F,No,219122,219422,208260,208355
2023,57,GENERAL,F,Yes,219122,219422,10367,10462
2023,57,EWS,M,No,219122,219422,62599,62699
2023,57,EWS,M,Yes,219122,219422,3082,3182
2023,57,EWS,F,No,219122,219422,59469,59564
2023,57,EWS,F,Yes,219122,219422,2927,3022
2023,57,OBC-NCL,M,No,219122,219422,54768,54868
2023,57,OBC-NCL,M,Yes,219122,219422,2690,2790
2023,57,OBC-NCL,F,No,219122,219422,52029,52124
2023,57,OBC-NCL,F,Yes,219122,219422,2555,2650
2023,57,SC,M,No,219122,219422,24313,24413
2023,57,SC,M,Yes,219122,219422,1168,1268
2023,57,SC,F,No,219122,219422,23097,23192
2023,57,SC,F,Yes,219122,219422,1109,1204
2023,57,ST,M,No,219122,219422,14568,14668
2023,57,ST,M,Yes,219122,219422,680,780
2023,57,ST,F,No,219122,219422,13839,13934
2023,57,ST,F,Yes,219122,219422,646,741
2023,58,GENERAL,M,No,212961,213261,213061,213161
2023,58,GENERAL,M,Yes,212961,213261,10605,10705
2023,58,GENERAL,F,No,212961,213261,202407,202502
2023,58,GENERAL,F,Yes,212961,213261,10074,10169
2023,58,EWS,M,No,212961,213261,60838,60938
2023,58,EWS,M,Yes,212961,213261,2994,3094
2023,58,EWS,F,No,212961,213261,57796,57891
2023,58,EWS,F,Yes,212961,213261,2844,2939
2023,58,OBC-NCL,M,No,212961,213261,53227,53327
2023,58,OBC-NCL,M,Yes,212961,213261,2613,2713
2023,58,OBC-NCL,F,No,212961,213261,50565,50660
2023,58,OBC-NCL,F,Yes,212961,213261,2482,2577
2023,58,SC,M,No,212961,213261,23629,23729
2023,58,SC,M,Yes,212961,213261,1133,1233
2023,58,SC,F,No,212961,213261,22447,22542
2023,58,SC,F,Yes,212961,213261,1076,1171
2023,58,ST,M,No,212961,213261,14157,14257
2023,58,ST,M,Yes,212961,213261,660,760
2023,58,ST,F,No,212961,213261,13449,13544
2023,58,ST,F,Yes,212961,213261,627,722
2023,59,GENERAL,M,No,206973,207273,207073,207173
2023,59,GENERAL,M,Yes,206973,207273,10306,10406
2023,59,GENERAL,F,No,206973,207273,196719,196814
2023,59,GENERAL,F,Yes,206973,207273,9790,9885
2023,59,EWS,M,No,206973,207273,59128,59228
2023,59,EWS,M,Yes,206973,207273,2908,3008
2023,59,EWS,F,No,206973,207273,56171,56266
2023,59,EWS,F,Yes,206973,207273,2762,2857
2023,59,OBC-NCL,M,No,206973,207273,51730,51830
2023,59,OBC-NCL,M,Yes,206973,207273,2539,2639
2023,59,OBC-NCL,F,No,206973,207273,49143,49238
2023,59,OBC-NCL,F,Yes,206973,207273,2412,2507
2023,59,SC,M,No,206973,207273,22963,23063
2023,59,SC,M,Yes,206973,207273,1100,1200
2023,59,SC,F,No,206973,207273,21814,21909
2023,59,SC,F,Yes,206973,207273,1045,1140
2023,59,ST,M,No,206973,207273,13758,13858
2023,59,ST,M,Yes,206973,207273,640,740
2023,59,ST,F,No,206973,207273,13070,13165
2023,59,ST,F,Yes,206973,207273,608,703
2023,60,GENERAL,M,No,201153,201453,201253,201353
2023,60,GENERAL,M,Yes,201153,201453,10015,10115
2023,60,GENERAL,F,No,201153,201453,191190,191285
2023,60,GENERAL,F,Yes,201153,201453,9514,9609
2023,60,EWS,M,No,201153,201453,57465,57565
2023,60,EWS,M,Yes,201153,201453,2825,2925
2023,60,EWS,F,No,201153,201453,54591,54686
2023,60,EWS,F,Yes,201153,201453,2683,2778
2023,60,OBC-NCL,M,No,201153,201453,50275,50375
2023,60,OBC-NCL,M,Yes,201153,201453,2466,2566
2023,60,OBC-NCL,F,No,201153,201453,47761,47856
2023,60,OBC-NCL,F,Yes,201153,201453,2342,2437
2023,60,SC,M,No,201153,201453,22317,22417
2023,60,SC,M,Yes,201153,201453,1068,1168
2023,60,SC,F,No,201153,201453,21201,21296
2023,60,SC,F,Yes,201153,201453,1014,1109
2023,60,ST,M,No,201153,201453,13370,13470
2023,60,ST,M,Yes,201153,201453,621,721
2023,60,ST,F,No,201153,201453,12701,12796
2023,60,ST,F,Yes,201153,201453,589,684
2023,61,GENERAL,M,No,195497,195797,195597,195697
2023,61,GENERAL,M,Yes,195497,195797,9732,9832
2023,61,GENERAL,F,No,195497,195797,185817,185912
2023,61,GENERAL,F,Yes,195497,195797,9245,9340
2023,61,EWS,M,No,195497,195797,55849,55949
2023,61,EWS,M,Yes,195497,195797,2744,2844
2023,61,EWS,F,No,195497,195797,53056,53151
2023,61,EWS,F,Yes,195497,195797,2606,2701
2023,61,OBC-NCL,M,No,195497,195797,48861,48961
2023,61,OBC-NCL,M,Yes,195497,195797,2395,2495
2023,61,OBC-NCL,F,No,195497,195797,46417,46512
2023,61,OBC-NCL,F,Yes,195497,195797,2275,2370
2023,61,SC,M,No,195497,195797,21688,21788
2023,61,SC,M,Yes,195497,195797,1036,1136
2023,61,SC,F,No,195497,195797,20603,20698
2023,61,SC,F,Yes,195497,195797,984,1079
2023,61,ST,M,No,195497,195797,12993,13093
2023,61,ST,M,Yes,195497,195797,602,702
2023,61,ST,F,No,195497,195797,12343,12438
2023,61,ST,F,Yes,195497,195797,571,666
2023,62,GENERAL,M,No,190000,190300,190100,190200
2023,62,GENERAL,M,Yes,190000,190300,9457,9557
2023,62,GENERAL,F,No,190000,190300,180595,180690
2023,62,GENERAL,F,Yes,190000,190300,8984,9079
2023,62,EWS,M,No,190000,190300,54278,54378
2023,62,EWS,M,Yes,190000,190300,2666,2766
2023,62,EWS,F,No,190000,190300,51564,51659
2023,62,EWS,F,Yes,190000,190300,2532,2627
2023,62,OBC-NCL,M,No,190000,190300,47487,47587
2023,62,OBC-NCL,M,Yes,190000,190300,2326,2426
2023,62,OBC-NCL,F,No,190000,190300,45112,45207
2023,62,OBC-NCL,F,Yes,190000,190300,2209,2304
2023,62,SC,M,No,190000,190300,21077,21177
2023,62,SC,M,Yes,190000,190300,1006,1106
2023,62,SC,F,No,190000,190300,20023,20118
2023,62,SC,F,Yes,190000,190300,955,1050
2023,62,ST,M,No,190000,190300,12626,12726
2023,62,ST,M,Yes,190000,190300,583,683
2023,62,ST,F,No,190000,190300,11994,12089
2023,62,ST,F,Yes,190000,190300,553,648
2023,63,GENERAL,M,No,184657,184957,184757,184857
2023,63,GENERAL,M,Yes,184657,184957,9190,9290
2023,63,GENERAL,F,No,184657,184957,175519,175614
2023,63,GENERAL,F,Yes,184657,184957,8730,8825
2023,63,EWS,M,No,184657,184957,52752,52852
2023,63,EWS,M,Yes,184657,184957,2590,2690
2023,63,EWS,F,No,184657,184957,50114,50209
2023,63,EWS,F,Yes,184657,184957,2460,2555
2023,63,OBC-NCL,M,No,184657,184957,46151,46251
2023,63,OBC-NCL,M,Yes,184657,184957,2260,2360
2023,63,OBC-NCL,F,No,184657,184957,43843,43938
2023,63,OBC-NCL,F,Yes,184657,184957,2147,2242
2023,63,SC,M,No,184657,184957,20484,20584
2023,63,SC,M,Yes,184657,184957,976,1076
2023,63,SC,F,No,184657,184957,19459,19554
2023,63,SC,F,Yes,184657,184957,927,1022
2023,63,ST,M,No,184657,184957,12270,12370
2023,63,ST,M,Yes,184657,184957,566,666
2023,63,ST,F,No,184657,184957,11656,11751
2023,63,ST,F,Yes,184657,184957,537,632
2023,64,GENERAL,M,No,179464,179764,179564,179664
2023,64,GENERAL,M,Yes,179464,179764,8930,9030
2023,64,GENERAL,F,No,179464,179764,170585,170680
2023,64,GENERAL,F,Yes,179464,179764,8483,8578
2023,64,EWS,M,No,179464,179764,51268,51368
2023,64,EWS,M,Yes,179464,179764,2515,2615
2023,64,EWS,F,No,179464,179764,48704,48799
2023,64,EWS,F,Yes,179464,179764,2389,2484
2023,64,OBC-NCL,M,No,179464,179764,44853,44953
2023,64,OBC-NCL,M,Yes,179464,179764,2195,2295
2023,64,OBC-NCL,F,No,179464,179764,42610,42705
2023,64,OBC-NCL,F,Yes,179464,179764,2085,2180
2023,64,SC,M,No,179464,179764,19907,20007
2023,64,SC,M,Yes,179464,179764,947,1047
2023,64,SC,F,No,179464,179764,18911,19006
2023,64,SC,F,Yes,179464,179764,899,994
2023,64,ST,M,No,179464,179764,11924,12024
2023,64,ST,M,Yes,179464,179764,548,648
2023,64,ST,F,No,179464,179764,11327,11422
2023,64,ST,F,Yes,179464,179764,520,615
2023,65,GENERAL,M,No,174418,174718,174518,174618
2023,65,GENERAL,M,Yes,174418,174718,8678,8778
2023,65,GENERAL,F,No,174418,174718,165792,165887
2023,65,GENERAL,F,Yes,174418,174718,8244,8339
2023,65,EWS,M,No,174418,174718,49826,49926
2023,65,EWS,M,Yes,174418,174718,2443,2543
2023,65,EWS,F,No,174418,174718,47334,47429
2023,65,EWS,F,Yes,174418,174718,2320,2415
2023,65,OBC-NCL,M,No,174418,174718,43592,43692
2023,65,OBC-NCL,M,Yes,174418,174718,2132,2232
2023,65,OBC-NCL,F,No,174418,174718,41412,41507
2023,65,OBC-NCL,F,Yes,174418,174718,2025,2120
2023,65,SC,M,No,174418,174718,19346,19446
2023,65,SC,M,Yes,174418,174718,919,1019
2023,65,SC,F,No,174418,174718,18378,18473
2023,65,SC,F,Yes,174418,174718,873,968
2023,65,ST,M,No,174418,174718,11587,11687
2023,65,ST,M,Yes,174418,174718,531,631
2023,65,ST,F,No,174418,174718,11007,11102
2023,65,ST,F,Yes,174418,174718,504,599
2023,66,GENERAL,M,No,169513,169813,169613,169713
2023,66,GENERAL,M,Yes,169513,169813,8433,8533
2023,66,GENERAL,F,No,169513,169813,161132,161227
2023,66,GENERAL,F,Yes,169513,169813,8011,8106
2023,66,EWS,M,No,169513,169813,48425,48525
2023,66,EWS,M,Yes,169513,169813,2373,2473
2023,66,EWS,F,No,169513,169813,46003,46098
2023,66,EWS,F,Yes,169513,169813,2254,2349
2023,66,OBC-NCL,M,No,169513,169813,42365,42465
2023,66,OBC-NCL,M,Yes,169513,169813,2070,2170
2023,66,OBC-NCL,F,No,169513,169813,40246,40341
2023,66,OBC-NCL,F,Yes,169513,169813,1966,2061
2023,66,SC,M,No,169513,169813,18801,18901
2023,66,SC,M,Yes,169513,169813,892,992
2023,66,SC,F,No,169513,169813,17860,17955
2023,66,SC,F,Yes,169513,169813,847,942
2023,66,ST,M,No,169513,169813,11260,11360
2023,66,ST,M,Yes,169513,169813,515,615
2023,66,ST,F,No,169513,169813,10697,10792
2023,66,ST,F,Yes,169513,169813,489,584
2023,67,GENERAL,M,No,164745,165045,164845,164945
2023,67,GENERAL,M,Yes,164745,165045,8194,8294
2023,67,GENERAL,F,No,164745,165045,156602,156697
2023,67,GENERAL,F,Yes,164745,165045,7784,7879
2023,67,EWS,M,No,164745,165045,47063,47163
2023,67,EWS,M,Yes,164745,165045,2305,2405
2023,67,EWS,F,No,164745,165045,44709,44804
2023,67,EWS,F,Yes,164745,165045,2189,2284
2023,67,OBC-NCL,M,No,164745,165045,41173,41273
2023,67,OBC-NCL,M,Yes,164745,165045,2011,2111
2023,67,OBC-NCL,F,No,164745,165045,39114,39209
2023,67,OBC-NCL,F,Yes,164745,165045,1910,2005
2023,67,SC,M,No,164745,165045,18271,18371
2023,67,SC,M,Yes,164745,165045,866,966
2023,67,SC,F,No,164745,165045,17357,17452
2023,67,SC,F,Yes,164745,165045,822,917
2023,67,ST,M,No,164745,165045,10943,11043
2023,67,ST,M,Yes,164745,165045,499,599
2023,67,ST,F,No,164745,165045,10395,10490
2023,67,ST,F,Yes,164745,165045,474,569
2023,68,GENERAL,M,No,160112,160412,160212,160312
2023,68,GENERAL,M,Yes,160112,160412,7963,8063
2023,68,GENERAL,F,No,160112,160412,152201,152296
2023,68,GENERAL,F,Yes,160112,160412,7564,7659
2023,68,EWS,M,No,160112,160412,45739,45839
2023,68,EWS,M,Yes,160112,160412,2239,2339
2023,68,EWS,F,No,160112,160412,43452,43547
2023,68,EWS,F,Yes,160112,160412,2127,2222
2023,68,OBC-NCL,M,No,160112,160412,40015,40115
2023,68,OBC-NCL,M,Yes,160112,160412,1953,2053
2023,68,OBC-NCL,F,No,160112,160412,38014,38109
2023,68,OBC-NCL,F,Yes,160112,160412,1855,1950
2023,68,SC,M,No,160112,160412,17756,17856
2023,68,SC,M,Yes,160112,160412,840,940
2023,68,SC,F,No,160112,160412,16868,16963
2023,68,SC,F,Yes,160112,160412,798,893
2023,68,ST,M,No,160112,160412,10634,10734
2023,68,ST,M,Yes,160112,160412,484,584
2023,68,ST,F,No,160112,160412,10102,10197
2023,68,ST,F,Yes,160112,160412,459,554
2023,69,GENERAL,M,No,155609,155909,155709,155809
2023,69,GENERAL,M,Yes,155609,155909,7737,7837
2023,69,GENERAL,F,No,155609,155909,147923,148018
2023,69,GENERAL,F,Yes,155609,155909,7350,7445
2023,69,EWS,M,No,155609,155909,44452,44552
2023,69,EWS,M,Yes,155609,155909,2175,2275
2023,69,EWS,F,No,155609,155909,42229,42324
2023,69,EWS,F,Yes,155609,155909,2066,2161
2023,69,OBC-NCL,M,No,155609,155909,38889,38989
2023,69,OBC-NCL,M,Yes,155609,155909,1896,1996
2023,69,OBC-NCL,F,No,155609,155909,36944,37039
2023,69,OBC-NCL,F,Yes,155609,155909,1801,1896
2023,69,SC,M,No,155609,155909,17256,17356
2023,69,SC,M,Yes,155609,155909,815,915
2023,69,SC,F,No,155609,155909,16393,16488
2023,69,SC,F,Yes,155609,155909,774,869
2023,69,ST,M,No,155609,155909,10333,10433
2023,69,ST,M,Yes,155609,155909,469,569
2023,69,ST,F,No,155609,155909,9816,9911
2023,69,ST,F,Yes,155609,155909,445,540
2023,70,GENERAL,M,No,151233,151533,151333,151433
2023,70,GENERAL,M,Yes,151233,151533,7519,7619
2023,70,GENERAL,F,No,151233,151533,143766,143861
2023,70,GENERAL,F,Yes,151233,151533,7143,7238
2023,70,EWS,M,No,151233,151533,43202,43302
2023,70,EWS,M,Yes,151233,151533,2112,2212
2023,70,EWS,F,No,151233,151533,41041,41136
2023,70,EWS,F,Yes,151233,151533,2006,2101
2023,70,OBC-NCL,M,No,151233,151533,37795,37895
2023,70,OBC-NCL,M,Yes,151233,151533,1842,1942
2023,70,OBC-NCL,F,No,151233,151533,35905,36000
2023,70,OBC-NCL,F,Yes,151233,151533,1749,1844
2023,70,SC,M,No,151233,151533,16770,16870
2023,70,SC,M,Yes,151233,151533,791,891
2023,70,SC,F,No,151233,151533,15931,16026
2023,70,SC,F,Yes,151233,151533,751,846
2023,70,ST,M,No,151233,151533,10042,10142
2023,70,ST,M,Yes,151233,151533,454,554
2023,70,ST,F,No,151233,151533,9539,9634
2023,70,ST,F,Yes,151233,151533,431,526
2023,71,GENERAL,M,No,146979,147279,147079,147179
2023,71,GENERAL,M,Yes,146979,147279,7306,7406
2023,71,GENERAL,F,No,146979,147279,139725,139820
2023,71,GENERAL,F,Yes,146979,147279,6940,7035
2023,71,EWS,M,No,146979,147279,41987,42087
2023,71,EWS,M,Yes,146979,147279,2051,2151
2023,71,EWS,F,No,146979,147279,39887,39982
2023,71,EWS,F,Yes,146979,147279,1948,2043
2023,71,OBC-NCL,M,No,146979,147279,36732,36832
2023,71,OBC-NCL,M,Yes,146979,147279,1789,1889
2023,71,OBC-NCL,F,No,146979,147279,34895,34990
2023,71,OBC-NCL,F,Yes,146979,147279,1699,1794
2023,71,SC,M,No,146979,147279,16297,16397
2023,71,SC,M,Yes,146979,147279,767,867
2023,71,SC,F,No,146979,147279,15482,15577
2023,71,SC,F,Yes,146979,147279,728,823
2023,71,ST,M,No,146979,147279,9758,9858
2023,71,ST,M,Yes,146979,147279,440,540
2023,71,ST,F,No,146979,147279,9270,9365
2023,71,ST,F,Yes,146979,147279,418,513
2023,72,GENERAL,M,No,142845,143145,142945,143045
2023,72,GENERAL,M,Yes,142845,143145,7099,7199
2023,72,GENERAL,F,No,142845,143145,135797,135892
2023,72,GENERAL,F,Yes,142845,143145,6744,6839
2023,72,EWS,M,No,142845,143145,40805,40905
2023,72,EWS,M,Yes,142845,143145,1992,2092
2023,72,EWS,F,No,142845,143145,38764,38859
2023,72,EWS,F,Yes,142845,143145,1892,1987
2023,72,OBC-NCL,M,No,142845,143145,35698,35798
2023,72,OBC-NCL,M,Yes,142845,143145,1737,1837
2023,72,OBC-NCL,F,No,142845,143145,33913,34008
2023,72,OBC-NCL,F,Yes,142845,143145,1650,1745
2023,72,SC,M,No,142845,143145,15838,15938
2023,72,SC,M,Yes,142845,143145,744,844
2023,72,SC,F,No,142845,143145,15046,15141
2023,72,SC,F,Yes,142845,143145,706,801
2023,72,ST,M,No,142845,143145,9483,9583
2023,72,ST,M,Yes,142845,143145,426,526
2023,72,ST,F,No,142845,143145,9008,9103
2023,72,ST,F,Yes,142845,143145,404,499
2023,73,GENERAL,M,No,138827,139127,138927,139027
2023,73,GENERAL,M,Yes,138827,139127,6898,6998
2023,73,GENERAL,F,No,138827,139127,131980,132075
2023,73,GENERAL,F,Yes,138827,139127,6553,6648
2023,73,EWS,M,No,138827,139127,39657,39757
2023,73,EWS,M,Yes,138827,139127,1935,2035
2023,73,EWS,F,No,138827,139127,37674,37769
2023,73,EWS,F,Yes,138827,139127,1838,1933
2023,73,OBC-NCL,M,No,138827,139127,34694,34794
2023,73,OBC-NCL,M,Yes,138827,139127,1687,1787
2023,73,OBC-NCL,F,No,138827,139127,32959,33054
2023,73,OBC-NCL,F,Yes,138827,139127,1602,1697
2023,73,SC,M,No,138827,139127,15391,15491
2023,73,SC,M,Yes,138827,139127,722,822
2023,73,SC,F,No,138827,139127,14621,14716
2023,73,SC,F,Yes,138827,139127,685,780
2023,73,ST,M,No,138827,139127,9215,9315
2023,73,ST,M,Yes,138827,139127,413,513
2023,73,ST,F,No,138827,139127,8754,8849
2023,73,ST,F,Yes,138827,139127,392,487
2023,74,GENERAL,M,No,134922,135222,135022,135122
2023,74,GENERAL,M,Yes,134922,135222,6703,6803
2023,74,GENERAL,F,No,134922,135222,128270,128365
2023,74,GENERAL,F,Yes,134922,135222,6367,6462
2023,74,EWS,M,No,134922,135222,38542,38642
2023,74,EWS,M,Yes,134922,135222,1879,1979
2023,74,EWS,F,No,134922,135222,36614,36709
2023,74,EWS,F,Yes,134922,135222,1785,1880
2023,74,OBC-NCL,M,No,134922,135222,33718,33818
2023,74,OBC-NCL,M,Yes,134922,135222,1638,1738
2023,74,OBC-NCL,F,No,134922,135222,32032,32127
2023,74,OBC-NCL,F,Yes,134922,135222,1556,1651
2023,74,SC,M,No,134922,135222,14958,15058
2023,74,SC,M,Yes,134922,135222,700,800
2023,74,SC,F,No,134922,135222,14210,14305
2023,74,SC,F,Yes,134922,135222,665,760
2023,74,ST,M,No,134922,135222,8954,9054
2023,74,ST,M,Yes,134922,135222,400,500
2023,74,ST,F,No,134922,135222,8506,8601
2023,74,ST,F,Yes,134922,135222,380,475
2023,75,GENERAL,M,No,131127,131427,131227,131327
2023,75,GENERAL,M,Yes,131127,131427,6513,6613
2023,75,GENERAL,F,No,131127,131427,124665,124760
2023,75,GENERAL,F,Yes,131127,131427,6187,6282
2023,75,EWS,M,No,131127,131427,37457,37557
2023,75,EWS,M,Yes,131127,131427,1825,1925
2023,75,EWS,F,No,131127,131427,35584,35679
2023,75,EWS,F,Yes,131127,131427,1733,1828
2023,75,OBC-NCL,M,No,131127,131427,32769,32869
2023,75,OBC-NCL,M,Yes,131127,131427,1590,1690
2023,75,OBC-NCL,F,No,131127,131427,31130,31225
2023,75,OBC-NCL,F,Yes,131127,131427,1510,1605
2023,75,SC,M,No,131127,131427,14536,14636
2023,75,SC,M,Yes,131127,131427,679,779
2023,75,SC,F,No,131127,131427,13809,13904
2023,75,SC,F,Yes,131127,131427,645,740
2023,75,ST,M,No,131127,131427,8701,8801
2023,75,ST,M,Yes,131127,131427,387,487
2023,75,ST,F,No,131127,131427,8265,8360
2023,75,ST,F,Yes,131127,131427,367,462
2023,76,GENERAL,M,No,127439,127739,127539,127639
2023,76,GENERAL,M,Yes,127439,127739,6329,6429
2023,76,GENERAL,F,No,127439,127739,121162,121257
2023,76,GENERAL,F,Yes,127439,127739,6012,6107
2023,76,EWS,M,No,127439,127739,36404,36504
2023,76,EWS,M,Yes,127439,127739,1772,1872
2023,76,EWS,F,No,127439,127739,34583,34678
2023,76,EWS,F,Yes,127439,127739,1683,1778
2023,76,OBC-NCL,M,No,127439,127739,31847,31947
2023,76,OBC-NCL,M,Yes,127439,127739,1544,1644
2023,76,OBC-NCL,F,No,127439,127739,30254,30349
2023,76,OBC-NCL,F,Yes,127439,127739,1466,1561
2023,76,SC,M,No,127439,127739,14126,14226
2023,76,SC,M,Yes,127439,127739,658,758
