YEAR,SESSION,SHIFT,MARKS_SCORED,DIFFICULTY_FACTOR,EXPECTED_PERCENTILE
2023,January,8,22,0.9995,16.4903
2023,January,8,23,0.9995,16.7957
2023,January,8,24,0.9995,17.1045
2023,January,8,25,0.9995,17.4256
2023,January,8,26,0.9995,17.7486
2023,January,8,27,0.9995,18.0763
2023,January,8,28,0.9995,18.4089
2023,January,8,29,0.9995,18.7414
2023,January,8,30,0.9995,19.0856
2023,January,8,31,0.9995,19.4286
2023,January,8,32,0.9995,19.7778
2023,January,8,33,0.9995,20.1298
2023,January,8,34,0.9995,20.4949
2023,January,8,35,0.9995,20.8585
2023,January,8,36,0.9995,21.2262
2023,January,8,37,0.9995,21.5996
2023,January,8,38,0.9995,21.9758
2023,January,8,39,0.9995,22.3577
2023,January,8,40,0.9995,22.7479
2023,January,8,41,0.9995,23.14
2023,January,8,42,0.9995,23.5382
2023,January,8,43,0.9995,23.9394
2023,January,8,44,0.9995,24.3447
2023,January,8,45,0.9995,24.7592
2023,January,8,46,0.9995,25.176
2023,January,8,47,0.9995,25.5928
2023,January,8,48,0.9995,26.0198
2023,January,8,49,0.9995,26.4545
2023,January,8,50,0.9995,26.8811
2023,January,8,51,0.9995,27.3187
2023,January,8,52,0.9995,27.7616
2023,January,8,53,0.9995,28.2125
2023,January,8,54,0.9995,28.6654
2023,January,8,55,0.9995,29.1213
2023,January,8,56,0.9995,29.581
2023,January,8,57,0.9995,30.048
2023,January,8,58,0.9995,30.5206
2023,January,8,59,0.9995,30.9872
2023,January,8,60,0.9995,31.4623
2023,January,8,61,0.9995,31.9489
2023,January,8,62,0.9995,32.4274
2023,January,8,63,0.9995,32.9211
2023,January,8,64,0.9995,33.4126
2023,January,8,65,0.9995,33.9127
2023,January,8,66,0.9995,34.4056
2023,January,8,67,0.9995,34.912
2023,January,8,68,0.9995,35.4136
2023,January,8,69,0.9995,35.928
2023,January,8,70,0.9995,36.4395
2023,January,8,71,0.9995,36.9594
2023,January,8,72,0.9995,37.4766
2023,January,8,73,0.9995,37.998
2023,January,8,74,0.9995,38.5226
2023,January,8,75,0.9995,39.0519
2023,January,8,76,0.9995,39.5809
2023,January,8,77,0.9995,40.1077
2023,January,8,78,0.9995,40.6502
2023,January,8,79,0.9995,41.185
2023,January,8,80,0.9995,41.7253
2023,January,8,81,0.9995,42.2629
2023,January,8,82,0.9995,42.8097
2023,January,8,83,0.9995,43.3482
2023,January,8,84,0.9995,43.896
2023,January,8,85,0.9995,44.4466
2023,January,8,86,0.9995,44.9986
2023,January,8,87,0.9995,45.5398
2023,January,8,88,0.9995,46.1006
2023,January,8,89,0.9995,46.6474
2023,January,8,90,0.9995,47.202
2023,January,8,91,0.9995,47.7588
2023,January,8,92,0.9995,48.315
2023,January,8,93,0.9995,48.8638
2023,January,8,94,0.9995,49.4173
2023,January,8,95,0.9995,49.9737
2023,January,8,96,0.9995,50.5257
2023,January,8,97,0.9995,51.0879
2023,January,8,98,0.9995,51.6411
2023,January,8,99,0.9995,52.1913
2023,January,8,100,0.9995,52.7462
2023,January,8,101,0.9995,53.306
2023,January,8,102,0.9995,53.8593
2023,January,8,103,0.9995,54.4077
2023,January,8,104,0.9995,54.9549
2023,January,8,105,0.9995,55.5087
2023,January,8,106,0.9995,56.0538
2023,January,8,107,0.9995,56.5988
2023,January,8,108,0.9995,57.1417
2023,January,8,109,0.9995,57.6921
2023,January,8,110,0.9995,58.2275
2023,January,8,111,0.9995,58.7713
2023,January,8,112,0.9995,59.3044
2023,January,8,113,0.9995,59.8386
2023,January,8,114,0.9995,60.3743
2023,January,8,115,0.9995,60.8992
2023,January,8,116,0.9995,61.4319
2023,January,8,117,0.9995,61.9524
2023,January,8,118,0.9995,62.4779
2023,January,8,119,0.9995,62.9983
2023,January,8,120,0.9995,63.5115
2023,January,8,121,0.9995,64.0312
2023,January,8,122,0.9995,64.5376
2023,January,8,123,0.9995,65.0424
2023,January,8,124,0.9995,65.5452
2023,January,8,125,0.9995,66.0429
2023,January,8,126,0.9995,66.5453
2023,January,8,127,0.9995,67.0356
2023,January,8,128,0.9995,67.5207
2023,January,8,129,0.9995,68.0121
2023,January,8,130,0.9995,68.4928
2023,January,8,131,0.9995,68.9732
2023,January,8,132,0.9995,69.4383
2023,January,8,133,0.9995,69.9072
2023,January,8,134,0.9995,70.3777
2023,January,8,135,0.9995,70.8413
2023,January,8,136,0.9995,71.2906
2023,January,8,137,0.9995,71.7483
2023,January,8,138,0.9995,72.1918
2023,January,8,139,0.9995,72.6385
2023,January,8,140,0.9995,73.0792
2023,January,8,141,0.9995,73.5123
2023,January,8,142,0.9995,73.9425
2023,January,8,143,0.9995,74.3719
2023,January,8,144,0.9995,74.7919
2023,January,8,145,0.9995,75.2008
2023,January,8,146,0.9995,75.6123
2023,January,8,147,0.9995,76.0234
2023,January,8,148,0.9995,76.4242
2023,January,8,149,0.9995,76.8209
2023,January,8,150,0.9995,77.2197
2023,January,8,151,0.9995,77.6067
2023,January,8,152,0.9995,77.9898
2023,January,8,153,0.9995,78.3687
2023,January,8,154,0.9995,78.7419
2023,January,8,155,0.9995,79.1162
2023,January,8,156,0.9995,79.476
2023,January,8,157,0.9995,79.8327
2023,January,8,158,0.9995,80.1938
2023,January,8,159,0.9995,80.5384
2023,January,8,160,0.9995,80.8931
2023,January,8,161,0.9995,81.2311
2023,January,8,162,0.9995,81.5661
2023,January,8,163,0.9995,81.8942
2023,January,8,164,0.9995,82.2195
2023,January,8,165,0.9995,82.5454
2023,January,8,166,0.9995,82.8669
2023,January,8,167,0.9995,83.1761
2023,January,8,168,0.9995,83.491
2023,January,8,169,0.9995,83.7875
2023,January,8,170,0.9995,84.088
2023,January,8,171,0.9995,84.3863
2023,January,8,172,0.9995,84.6741
2023,January,8,173,0.9995,84.9633
2023,January,8,174,0.9995,85.2452
2023,January,8,175,0.9995,85.5187
2023,January,8,176,0.9995,85.7909
2023,January,8,177,0.9995,86.0613
2023,January,8,178,0.9995,86.3254
2023,January,8,179,0.9995,86.5904
2023,January,8,180,0.9995,86.8434
2023,January,8,181,0.9995,87.0906
2023,January,8,182,0.9995,87.3386
2023,January,8,183,0.9995,87.5798
2023,January,8,184,0.9995,87.8287
2023,January,8,185,0.9995,88.0592
2023,January,8,186,0.9995,88.2897
2023,January,8,187,0.9995,88.5151
2023,January,8,188,0.9995,88.7418
2023,January,8,189,0.9995,88.9583
2023,January,8,190,0.9995,89.1777
2023,January,8,191,0.9995,89.3925
2023,January,8,192,0.9995,89.6014
2023,January,8,193,0.9995,89.8021
2023,January,8,194,0.9995,90.0085
2023,January,8,195,0.9995,90.2006
2023,January,8,196,0.9995,90.4021
2023,January,8,197,0.9995,90.5924
2023,January,8,198,0.9995,90.7828
2023,January,8,199,0.9995,90.9584
2023,January,8,200,0.9995,91.1473
2023,January,8,201,0.9995,91.3183
2023,January,8,202,0.9995,91.4964
2023,January,8,203,0.9995,91.6671
2023,January,8,204,0.9995,91.8362
2023,January,8,205,0.9995,92.0008
2023,January,8,206,0.9995,92.1573
2023,January,8,207,0.9995,92.3158
2023,January,8,208,0.9995,92.4765
2023,January,8,209,0.9995,92.6331
2023,January,8,210,0.9995,92.7754
2023,January,8,211,0.9995,92.9312
2023,January,8,212,0.9995,93.069
2023,January,8,213,0.9995,93.2167
2023,January,8,214,0.9995,93.354
2023,January,8,215,0.9995,93.4856
2023,January,8,216,0.9995,93.6215
2023,January,8,217,0.9995,93.7535
2023,January,8,218,0.9995,93.8785
2023,January,8,219,0.9995,94.0112
2023,January,8,220,0.9995,94.1311
2023,January,8,221,0.9995,94.2546
2023,January,8,222,0.9995,94.379
2023,January,8,223,0.9995,94.4906
2023,January,8,224,0.9995,94.609
2023,January,8,225,0.9995,94.7142
2023,January,8,226,0.9995,94.8311
2023,January,8,227,0.9995,94.9358
2023,January,8,228,0.9995,95.0451
2023,January,8,229,0.9995,95.1443
2023,January,8,230,0.9995,95.25
2023,January,8,231,0.9995,95.3477
2023,January,8,232,0.9995,95.4439
2023,January,8,233,0.9995,95.5422
2023,January,8,234,0.9995,95.6377
2023,January,8,235,0.9995,95.7238
2023,January,8,236,0.9995,95.8177
2023,January,8,237,0.9995,95.907
2023,January,8,238,0.9995,95.9852
2023,January,8,239,0.9995,96.071
2023,January,8,240,0.9995,96.1602
2023,January,8,241,0.9995,96.2355
2023,January,8,242,0.9995,96.3168
2023,January,8,243,0.9995,96.3999
2023,January,8,244,0.9995,96.4733
2023,January,8,245,0.9995,96.5458
2023,January,8,246,0.9995,96.6169
2023,January,8,247,0.9995,96.6909
2023,January,8,248,0.9995,96.7609
2023,January,8,249,0.9995,96.8291
2023,January,8,250,0.9995,96.8983
2023,January,8,251,0.9995,96.9685
2023,January,8,252,0.9995,97.0309
2023,January,8,253,0.9995,97.0929
2023,January,8,254,0.9995,97.1503
2023,January,8,255,0.9995,97.2133
2023,January,8,256,0.9995,97.2783
2023,January,8,257,0.9995,97.3315
2023,January,8,258,0.9995,97.3924
2023,January,8,259,0.9995,97.4448
2023,January,8,260,0.9995,97.4988
2023,January,8,261,0.9995,97.5501
2023,January,8,262,0.9995,97.6101
2023,January,8,263,0.9995,97.6594
2023,January,8,264,0.9995,97.7085
2023,January,8,265,0.9995,97.7538
2023,January,8,266,0.9995,97.8061
2023,January,8,267,0.9995,97.8552
2023,January,8,268,0.9995,97.8981
2023,January,8,269,0.9995,97.947
2023,January,8,270,0.9995,97.988
2023,January,8,271,0.9995,98.0313
2023,January,8,272,0.9995,98.0746
2023,January,8,273,0.9995,98.1192
2023,January,8,274,0.9995,98.1586
2023,January,8,275,0.9995,98.1923
2023,January,8,276,0.9995,98.2333
2023,January,8,277,0.9995,98.2722
2023,January,8,278,0.9995,98.3135
2023,January,8,279,0.9995,98.3476
2023,January,8,280,0.9995,98.3798
2023,January,8,281,0.9995,98.4195
2023,January,8,282,0.9995,98.4552
2023,January,8,283,0.9995,98.4858
2023,January,8,284,0.9995,98.5198
2023,January,8,285,0.9995,98.5459
2023,January,8,286,0.9995,98.5793
2023,January,8,287,0.9995,98.6117
2023,January,8,288,0.9995,98.6422
2023,January,8,289,0.9995,98.6742
2023,January,8,290,0.9995,98.7016
2023,January,8,291,0.9995,98.725
2023,January,8,292,0.9995,98.7586
2023,January,8,293,0.9995,98.7794
2023,January,8,294,0.9995,98.8103
2023,January,8,295,0.9995,98.8364
2023,January,8,296,0.9995,98.8609
2023,January,8,297,0.9995,98.8828
2023,January,8,298,0.9995,98.9129
2023,January,8,299,0.9995,98.9309
2023,January,8,300,0.9995,98.9526
2023,January,9,-20,0.955,7.3425
2023,January,9,-19,0.955,7.4881
2023,January,9,-18,0.955,7.6294
2023,January,9,-17,0.955,7.7848
2023,January,9,-16,0.955,7.9347
2023,January,9,-15,0.955,8.0977
2023,January,9,-14,0.955,8.2557
2023,January,9,-13,0.955,8.4161
2023,January,9,-12,0.955,8.5783
2023,January,9,-11,0.955,8.7539
2023,January,9,-10,0.955,8.92
2023,January,9,-9,0.955,9.0919
2023,January,9,-8,0.955,9.2707
2023,January,9,-7,0.955,9.4552
2023,January,9,-6,0.955,9.6341
2023,January,9,-5,0.955,9.8249
2023,January,9,-4,0.955,10.0098
2023,January,9,-3,0.955,10.2056
2023,January,9,-2,0.955,10.3999
2023,January,9,-1,0.955,10.6031
2023,January,9,0,0.955,10.8048
2023,January,9,1,0.955,11.0104
2023,January,9,2,0.955,11.223
2023,January,9,3,0.955,11.4284
2023,January,9,4,0.955,11.6471
2023,January,9,5,0.955,11.863
2023,January,9,6,0.955,12.0902
2023,January,9,7,0.955,12.3142
2023,January,9,8,0.955,12.5496
2023,January,9,9,0.955,12.7865
2023,January,9,10,0.955,13.0235
2023,January,9,11,0.955,13.2647
2023,January,9,12,0.955,13.5165
2023,January,9,13,0.955,13.7604
2023,January,9,14,0.955,14.0196
2023,January,9,15,0.955,14.2689
2023,January,9,16,0.955,14.5349
2023,January,9,17,0.955,14.7983
2023,January,9,18,0.955,15.0663
2023,January,9,19,0.955,15.3476
2023,January,9,20,0.955,15.6234
2023,January,9,21,0.955,15.8985
2023,January,9,22,0.955,16.1857
2023,January,9,23,0.955,16.476
2023,January,9,24,0.955,16.7731
2023,January,9,25,0.955,17.074
2023,January,9,26,0.955,17.3696
2023,January,9,27,0.955,17.6827
2023,January,9,28,0.955,17.9934
2023,January,9,29,0.955,18.3088
2023,January,9,30,0.955,18.6275
2023,January,9,31,0.955,18.9475
2023,January,9,32,0.955,19.2781
2023,January,9,33,0.955,19.6085
2023,January,9,34,0.955,19.9461
2023,January,9,35,0.955,20.2861
2023,January,9,36,0.955,20.6375
2023,January,9,37,0.955,20.9806
2023,January,9,38,0.955,21.3345
2023,January,9,39,0.955,21.6989
2023,January,9,40,0.955,22.0639
2023,January,9,41,0.955,22.4281
2023,January,9,42,0.955,22.7954
2023,January,9,43,0.955,23.1746
2023,January,9,44,0.955,23.5524
2023,January,9,45,0.955,23.9419
2023,January,9,46,0.955,24.3252
2023,January,9,47,0.955,24.7236
2023,January,9,48,0.955,25.1163
2023,January,9,49,0.955,25.519
2023,January,9,50,0.955,25.9224
2023,January,9,51,0.955,26.3371
2023,January,9,52,0.955,26.7468
2023,January,9,53,0.955,27.1678
2023,January,9,54,0.955,27.5902
2023,January,9,55,0.955,28.0127
2023,January,9,56,0.955,28.4438
2023,January,9,57,0.955,28.8751
2023,January,9,58,0.955,29.3153
2023,January,9,59,0.955,29.7522
2023,January,9,60,0.955,30.1977
2023,January,9,61,0.955,30.6544
2023,January,9,62,0.955,31.1018
2023,January,9,63,0.955,31.5639
2023,January,9,64,0.955,32.0184
2023,January,9,65,0.955,32.4864
2023,January,9,66,0.955,32.9546
2023,January,9,67,0.955,33.4178
2023,January,9,68,0.955,33.8976
2023,January,9,69,0.955,34.373
2023,January,9,70,0.955,34.8517
2023,January,9,71,0.955,35.3311
2023,January,9,72,0.955,35.8244
2023,January,9,73,0.955,36.3137
2023,January,9,74,0.955,36.8076
2023,January,9,75,0.955,37.2957
2023,January,9,76,0.955,37.7962
2023,January,9,77,0.955,38.2977
2023,January,9,78,0.955,38.7975
2023,January,9,79,0.955,39.3004
2023,January,9,80,0.955,39.8096
2023,January,9,81,0.955,40.3217
2023,January,9,82,0.955,40.8337
2023,January,9,83,0.955,41.3457
2023,January,9,84,0.955,41.8627
2023,January,9,85,0.955,42.379
2023,January,9,86,0.955,42.8951
2023,January,9,87,0.955,43.4229
2023,January,9,88,0.955,43.9425
2023,January,9,89,0.955,44.4697
2023,January,9,90,0.955,44.9919
2023,January,9,91,0.955,45.5183
2023,January,9,92,0.955,46.0401
2023,January,9,93,0.955,46.5691
2023,January,9,94,0.955,47.0996
2023,January,9,95,0.955,47.6235
2023,January,9,96,0.955,48.1604
2023,January,9,97,0.955,48.6835
2023,January,9,98,0.955,49.2164
2023,January,9,99,0.955,49.7508
2023,January,9,100,0.955,50.2765
2023,January,9,101,0.955,50.8043
2023,January,9,102,0.955,51.3437
2023,January,9,103,0.955,51.8689
2023,January,9,104,0.955,52.4011
2023,January,9,105,0.955,52.9326
2023,January,9,106,0.955,53.4554
2023,January,9,107,0.955,53.9844
2023,January,9,108,0.955,54.5113
2023,January,9,109,0.955,55.0367
2023,January,9,110,0.955,55.561
2023,January,9,111,0.955,56.0892
2023,January,9,112,0.955,56.6029
2023,January,9,113,0.955,57.1293
2023,January,9,114,0.955,57.6479
2023,January,9,115,0.955,58.1649
2023,January,9,116,0.955,58.677
2023,January,9,117,0.955,59.1975
2023,January,9,118,0.955,59.7041
2023,January,9,119,0.955,60.218
2023,January,9,120,0.955,60.7251
2023,January,9,121,0.955,61.2249
2023,January,9,122,0.955,61.7298
2023,January,9,123,0.955,62.2267
2023,January,9,124,0.955,62.7229
2023,January,9,125,0.955,63.2212
2023,January,9,126,0.955,63.7154
2023,January,9,127,0.955,64.206
2023,January,9,128,0.955,64.6902
2023,January,9,129,0.955,65.1738
2023,January,9,130,0.955,65.6528
2023,January,9,131,0.955,66.1279
2023,January,9,132,0.955,66.5983
2023,January,9,133,0.955,67.0742
2023,January,9,134,0.955,67.5425
2023,January,9,135,0.955,68.0074
2023,January,9,136,0.955,68.4646
2023,January,9,137,0.955,68.9161
2023,January,9,138,0.955,69.3725
2023,January,9,139,0.955,69.8248
2023,January,9,140,0.955,70.2666
2023,January,9,141,0.955,70.7044
2023,January,9,142,0.955,71.1486
2023,January,9,143,0.955,71.5793
2023,January,9,144,0.955,72.0079
2023,January,9,145,0.955,72.4315
2023,January,9,146,0.955,72.8577
2023,January,9,147,0.955,73.2792
2023,January,9,148,0.955,73.6835
2023,January,9,149,0.955,74.1018
2023,January,9,150,0.955,74.5049
2023,January,9,151,0.955,74.9003
2023,January,9,152,0.955,75.3029
2023,January,9,153,0.955,75.6953
2023,January,9,154,0.955,76.0858
2023,January,9,155,0.955,76.4614
2023,January,9,156,0.955,76.8493
2023,January,9,157,0.955,77.2218
2023,January,9,158,0.955,77.5914
2023,January,9,159,0.955,77.9605
2023,January,9,160,0.955,78.3174
2023,January,9,161,0.955,78.6803
2023,January,9,162,0.955,79.0291
2023,January,9,163,0.955,79.3843
2023,January,9,164,0.955,79.7287
2023,January,9,165,0.955,80.0647
2023,January,9,166,0.955,80.4047
2023,January,9,167,0.955,80.7359
2023,January,9,168,0.955,81.0672
2023,January,9,169,0.955,81.3857
2023,January,9,170,0.955,81.7091
2023,January,9,171,0.955,82.021
2023,January,9,172,0.955,82.3303
2023,January,9,173,0.955,82.6447
2023,January,9,174,0.955,82.946
2023,January,9,175,0.955,83.2457
2023,January,9,176,0.955,83.5396
2023,January,9,177,0.955,83.8269
2023,January,9,178,0.955,84.1144
2023,January,9,179,0.955,84.396
2023,January,9,180,0.955,84.672
2023,January,9,181,0.955,84.9463
2023,January,9,182,0.955,85.2142
2023,January,9,183,0.955,85.4797
2023,January,9,184,0.955,85.737
2023,January,9,185,0.955,86.0018
2023,January,9,186,0.955,86.2559
2023,January,9,187,0.955,86.4967
2023,January,9,188,0.955,86.7424
2023,January,9,189,0.955,86.9847
2023,January,9,190,0.955,87.225
2023,January,9,191,0.955,87.4645
2023,January,9,192,0.955,87.6942
2023,January,9,193,0.955,87.9156
2023,January,9,194,0.955,88.1422
2023,January,9,195,0.955,88.361
2023,January,9,196,0.955,88.5767
2023,January,9,197,0.955,88.7943
2023,January,9,198,0.955,89.0054
2023,January,9,199,0.955,89.2044
2023,January,9,200,0.955,89.4076
2023,January,9,201,0.955,89.6051
2023,January,9,202,0.955,89.8101
2023,January,9,203,0.955,90.0018
2023,January,9,204,0.955,90.1865
2023,January,9,205,0.955,90.3768
2023,January,9,206,0.955,90.5565
2023,January,9,207,0.955,90.7331
2023,January,9,208,0.955,90.9102
2023,January,9,209,0.955,91.0911
2023,January,9,210,0.955,91.2575
2023,January,9,211,0.955,91.4281
2023,January,9,212,0.955,91.593
2023,January,9,213,0.955,91.7577
2023,January,9,214,0.955,91.9134
2023,January,9,215,0.955,92.0706
2023,January,9,216,0.955,92.2231
2023,January,9,217,0.955,92.3714
2023,January,9,218,0.955,92.5252
2023,January,9,219,0.955,92.6662
2023,January,9,220,0.955,92.8122
2023,January,9,221,0.955,92.949
2023,January,9,222,0.955,93.0881
2023,January,9,223,0.955,93.2259
2023,January,9,224,0.955,93.3574
2023,January,9,225,0.955,93.4838
2023,January,9,226,0.955,93.6124
2023,January,9,227,0.955,93.7425
2023,January,9,228,0.955,93.8634
2023,January,9,229,0.955,93.9813
2023,January,9,230,0.955,94.1021
2023,January,9,231,0.955,94.2186
2023,January,9,232,0.955,94.3322
2023,January,9,233,0.955,94.4435
2023,January,9,234,0.955,94.5541
2023,January,9,235,0.955,94.6656
2023,January,9,236,0.955,94.7736
2023,January,9,237,0.955,94.8785
2023,January,9,238,0.955,94.9792
2023,January,9,239,0.955,95.0819
2023,January,9,240,0.955,95.1818
2023,January,9,241,0.955,95.2696
2023,January,9,242,0.955,95.373
2023,January,9,243,0.955,95.4567
2023,January,9,244,0.955,95.5539
2023,January,9,245,0.955,95.6381
2023,January,9,246,0.955,95.7288
2023,January,9,247,0.955,95.8105
2023,January,9,248,0.955,95.8996
2023,January,9,249,0.955,95.9795
2023,January,9,250,0.955,96.067
2023,January,9,251,0.955,96.1433
2023,January,9,252,0.955,96.2213
2023,January,9,253,0.955,96.2962
2023,January,9,254,0.955,96.3749
2023,January,9,255,0.955,96.4443
2023,January,9,256,0.955,96.5202
2023,January,9,257,0.955,96.5849
2023,January,9,258,0.955,96.6602
2023,January,9,259,0.955,96.725
2023,January,9,260,0.955,96.7867
2023,January,9,261,0.955,96.8602
2023,January,9,262,0.955,96.9195
2023,January,9,263,0.955,96.9834
2023,January,9,264,0.955,97.0404
2023,January,9,265,0.955,97.1039
2023,January,9,266,0.955,97.1596
2023,January,9,267,0.955,97.2184
2023,January,9,268,0.955,97.2761
2023,January,9,269,0.955,97.3367
2023,January,9,270,0.955,97.3882
2023,January,9,271,0.955,97.4418
2023,January,9,272,0.955,97.4933
2023,January,9,273,0.955,97.5487
2023,January,9,274,0.955,97.5999
2023,January,9,275,0.955,97.6469
2023,January,9,276,0.955,97.6944
2023,January,9,277,0.955,97.7446
2023,January,9,278,0.955,97.7842
2023,January,9,279,0.955,97.8356
2023,January,9,280,0.955,97.8789
2023,January,9,281,0.955,97.9195
2023,January,9,282,0.955,97.9615
2023,January,9,283,0.955,98.0057
2023,January,9,284,0.955,98.0455
2023,January,9,285,0.955,98.0844
2023,January,9,286,0.955,98.1237
2023,January,9,287,0.955,98.1608
2023,January,9,288,0.955,98.2008
2023,January,9,289,0.955,98.2447
2023,January,9,290,0.955,98.2813
2023,January,9,291,0.955,98.3104
2023,January,9,292,0.955,98.3445
2023,January,9,293,0.955,98.381
2023,January,9,294,0.955,98.4107
2023,January,9,295,0.955,98.4455
2023,January,9,296,0.955,98.4827
2023,January,9,297,0.955,98.509
2023,January,9,298,0.955,98.5378
2023,January,9,299,0.955,98.5689
2023,January,9,300,0.955,98.6019
2023,January,10,-20,1.065,7.0194
2023,January,10,-19,1.065,7.1721
2023,January,10,-18,1.065,7.3302
2023,January,10,-17,1.065,7.4953
2023,January,10,-16,1.065,7.6582
2023,January,10,-15,1.065,7.8232
2023,January,10,-14,1.065,7.996
2023,January,10,-13,1.065,8.1799
2023,January,10,-12,1.065,8.3553
2023,January,10,-11,1.065,8.5346
2023,January,10,-10,1.065,8.7282
2023,January,10,-9,1.065,8.9112
2023,January,10,-8,1.065,9.1053
2023,January,10,-7,1.065,9.3025
2023,January,10,-6,1.065,9.5044
2023,January,10,-5,1.065,9.715
2023,January,10,-4,1.065,9.9242
2023,January,10,-3,1.065,10.1323
2023,January,10,-2,1.065,10.3551
2023,January,10,-1,1.065,10.5779
2023,January,10,0,1.065,10.8032
2023,January,10,1,1.065,11.0292
2023,January,10,2,1.065,11.264
2023,January,10,3,1.065,11.5028
2023,January,10,4,1.065,11.7477
2023,January,10,5,1.065,11.9925
2023,January,10,6,1.065,12.2459
2023,January,10,7,1.065,12.5047
2023,January,10,8,1.065,12.7636
2023,January,10,9,1.065,13.0292
2023,January,10,10,1.065,13.3033
2023,January,10,11,1.065,13.5824
2023,January,10,12,1.065,13.859
2023,January,10,13,1.065,14.1405
2023,January,10,14,1.065,14.4322
2023,January,10,15,1.065,14.7297
2023,January,10,16,1.065,15.0302
2023,January,10,17,1.065,15.3273
2023,January,10,18,1.065,15.644
2023,January,10,19,1.065,15.9545
2023,January,10,20,1.065,16.2779
2023,January,10,21,1.065,16.6035
2023,January,10,22,1.065,16.9348
2023,January,10,23,1.065,17.2637
2023,January,10,24,1.065,17.613
2023,January,10,25,1.065,17.9543
2023,January,10,26,1.065,18.3012
2023,January,10,27,1.065,18.6664
2023,January,10,28,1.065,19.0217
2023,January,10,29,1.065,19.3937
2023,January,10,30,1.065,19.7687
2023,January,10,31,1.065,20.1374
2023,January,10,32,1.065,20.5244
2023,January,10,33,1.065,20.9097
2023,January,10,34,1.065,21.3045
2023,January,10,35,1.065,21.7057
2023,January,10,36,1.065,22.1098
2023,January,10,37,1.065,22.518
2023,January,10,38,1.065,22.9341
2023,January,10,39,1.065,23.3588
2023,January,10,40,1.065,23.7838
2023,January,10,41,1.065,24.2145
2023,January,10,42,1.065,24.6565
2023,January,10,43,1.065,25.1006
2023,January,10,44,1.065,25.5437
2023,January,10,45,1.065,25.9977
2023,January,10,46,1.065,26.457
2023,January,10,47,1.065,26.9177
2023,January,10,48,1.065,27.3841
2023,January,10,49,1.065,27.8543
2023,January,10,50,1.065,28.3387
2023,January,10,51,1.065,28.8235
2023,January,10,52,1.065,29.3105
2023,January,10,53,1.065,29.805
2023,January,10,54,1.065,30.2982
2023,January,10,55,1.065,30.8039
2023,January,10,56,1.065,31.3107
2023,January,10,57,1.065,31.8209
2023,January,10,58,1.065,32.3337
2023,January,10,59,1.065,32.8583
2023,January,10,60,1.065,33.3809
2023,January,10,61,1.065,33.9083
2023,January,10,62,1.065,34.4357
2023,January,10,63,1.065,34.9728
2023,January,10,64,1.065,35.5144
2023,January,10,65,1.065,36.0545
2023,January,10,66,1.065,36.6097
2023,January,10,67,1.065,37.1619
2023,January,10,68,1.065,37.7113
2023,January,10,69,1.065,38.2666
2023,January,10,70,1.065,38.8261
2023,January,10,71,1.065,39.3932
2023,January,10,72,1.065,39.9558
2023,January,10,73,1.065,40.5333
2023,January,10,74,1.065,41.0976
2023,January,10,75,1.065,41.6701
2023,January,10,76,1.065,42.2481
2023,January,10,77,1.065,42.8315
2023,January,10,78,1.065,43.4103
2023,January,10,79,1.065,43.9885
2023,January,10,80,1.065,44.5793
2023,January,10,81,1.065,45.1631
2023,January,10,82,1.065,45.7527
2023,January,10,83,1.065,46.3336
2023,January,10,84,1.065,46.9292
2023,January,10,85,1.065,47.5129
2023,January,10,86,1.065,48.1088
2023,January,10,87,1.065,48.6921
2023,January,10,88,1.065,49.2919
2023,January,10,89,1.065,49.8818
2023,January,10,90,1.065,50.4715
2023,January,10,91,1.065,51.0633
2023,January,10,92,1.065,51.6519
2023,January,10,93,1.065,52.2472
2023,January,10,94,1.065,52.8364
2023,January,10,95,1.065,53.4239
2023,January,10,96,1.065,54.0165
2023,January,10,97,1.065,54.6014
2023,January,10,98,1.065,55.1836
2023,January,10,99,1.065,55.7703
2023,January,10,100,1.065,56.3566
2023,January,10,101,1.065,56.9298
2023,January,10,102,1.065,57.5164
2023,January,10,103,1.065,58.0935
2023,January,10,104,1.065,58.6613
2023,January,10,105,1.065,59.2409
2023,January,10,106,1.065,59.8042
2023,January,10,107,1.065,60.3758
2023,January,10,108,1.065,60.946
2023,January,10,109,1.065,61.5029
2023,January,10,110,1.065,62.058
2023,January,10,111,1.065,62.6147
2023,January,10,112,1.065,63.1717
2023,January,10,113,1.065,63.7234
2023,January,10,114,1.065,64.2632
2023,January,10,115,1.065,64.8071
2023,January,10,116,1.065,65.3414
2023,January,10,117,1.065,65.8799
2023,January,10,118,1.065,66.4039
2023,January,10,119,1.065,66.9348
2023,January,10,120,1.065,67.4517
2023,January,10,121,1.065,67.9757
2023,January,10,122,1.065,68.4816
2023,January,10,123,1.065,68.9958
2023,January,10,124,1.065,69.4984
2023,January,10,125,1.065,70.0005
2023,January,10,126,1.065,70.4902
2023,January,10,127,1.065,70.9822
2023,January,10,128,1.065,71.4689
2023,January,10,129,1.065,71.9422
2023,January,10,130,1.065,72.4171
2023,January,10,131,1.065,72.8943
2023,January,10,132,1.065,73.3606
2023,January,10,133,1.065,73.8192
2023,January,10,134,1.065,74.2734
2023,January,10,135,1.065,74.7176
2023,January,10,136,1.065,75.1679
2023,January,10,137,1.065,75.6033
2023,January,10,138,1.065,76.0435
2023,January,10,139,1.065,76.463
